00000 0,11,12,19,11,18,16,20,8,13,16,19,18,20,19,20,14,20,21,23,18,23,21,23,17,20,22,23,21,23,22,23 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,4,7,7,5,6,7,7,6,6,7,7,6,6,7,7,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7 0,50,50,51,50,51,51,52,50,51,51,52,51,52,52,53,50,51,51,52,51,52,52,53,51,52,52,53,52,53,53,54
00000 0,3,3,4,4,5,4,5,3,4,4,5,4,5,4,5,2,4,3,4,4,5,4,5,4,5,4,5,4,5,4,5 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,29,21,35,24,37,35,41,18,34,32,38,33,40,40,42,25,34,34,38,35,39,41,42,31,36,37,39,37,41,42,43 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,9,12,15,10,14,17,18,9,13,17,18,13,16,18,19,9,14,15,17,15,18,18,19,13,16,18,19,17,19,19,20 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,6,5,9,5,7,7,9,3,8,5,9,6,8,7,9,6,8,9,10,8,9,9,10,9,10,9,10,9,10,9,10 0,36,36,37,36,37,37,38,31,37,37,38,37,38,38,39,31,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,22,23,29,19,28,27,32,20,29,30,32,30,33,32,34,16,29,30,32,27,32,33,34,28,33,33,34,32,34,34,35 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,3,3,5,3,4,4,5,3,5,4,6,4,5,5,6,4,5,5,6,4,5,5,6,4,5,5,6,4,5,5,6 0,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
00000 0,9,16,19,7,14,16,19,11,18,18,20,13,19,18,20,8,13,18,20,12,16,18,20,15,19,19,20,17,20,19,20 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
00000 0,11,7,13,8,14,13,15,10,13,14,15,13,14,15,15,12,14,15,15,13,14,15,15,13,14,15,15,14,14,15,15 0,46,46,47,46,47,47,48,46,47,47,48,47,48,48,49,46,47,47,48,47,48,48,49,47,48,48,49,48,49,49,50
00000 0,1,4,4,5,5,6,6,5,6,7,7,7,7,7,7,2,3,6,6,5,5,6,6,5,6,7,7,7,7,7,7 0,16,21,22,26,27,27,28,21,27,27,28,27,28,28,29,16,27,27,28,27,28,28,29,22,28,28,29,28,29,29,30
11111 0,19,27,36,26,36,35,41,28,34,37,42,36,41,39,43,28,34,37,40,37,42,40,43,34,38,39,42,38,42,40,43 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,4,5,5,4,6,6,6,4,6,7,7,6,7,7,7,4,6,7,7,6,7,7,7,6,7,8,8,8,8,8,8 0,28,28,29,28,29,29,30,28,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
00000 0,5,6,9,5,8,7,10,2,5,6,9,5,8,7,10,6,7,8,9,8,9,9,10,6,7,8,9,8,9,9,10 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,6,4,8,5,8,7,9,7,10,8,10,9,10,9,10,5,7,7,8,6,8,8,9,10,10,10,10,10,10,10,10 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,3,4,7,2,4,5,7,4,5,7,8,6,6,8,8,6,7,7,8,6,7,7,8,7,7,8,8,7,7,8,8 0,23,23,29,23,29,29,30,23,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
11110 0,7,10,13,12,14,15,16,9,10,13,14,14,14,16,16,7,11,12,14,16,17,16,17,12,13,14,15,17,17,17,17 0,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10,8,9,9,10,9,10,10,11,9,10,10,11,10,11,11,12
00000 0,21,20,34,21,33,33,40,24,31,32,38,36,39,40,42,25,35,32,41,36,40,39,43,36,40,38,42,42,44,42,44 0,28,28,29,28,29,29,30,28,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
00000 0,14,13,22,16,22,19,25,10,18,20,24,21,24,23,26,12,21,15,22,20,24,21,25,19,24,21,24,24,26,24,26 0,46,46,47,46,47,47,48,46,47,47,48,47,48,48,49,46,47,47,48,47,48,48,49,47,48,48,49,48,49,49,50
00000 0,15,10,20,11,20,16,24,11,19,16,23,16,22,19,25,14,21,18,23,17,23,19,24,19,23,21,25,20,24,21,25 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,15,15,24,13,21,23,28,13,21,23,27,20,25,26,29,15,24,23,28,21,27,27,30,21,25,27,29,23,27,28,30 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
11111 0,17,15,24,20,27,28,32,12,22,21,27,22,29,29,33,22,30,27,33,32,35,34,36,27,32,30,34,32,35,34,36 0,12,12,13,12,13,13,14,12,13,13,14,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
00000 0,7,9,12,10,14,12,15,7,10,11,13,13,16,14,16,11,14,15,16,15,16,15,16,14,14,16,16,16,16,16,16 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
11111 0,9,12,16,9,14,17,19,6,13,17,20,12,16,20,21,11,14,17,18,15,17,20,20,13,16,19,20,16,18,21,21 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,5,5,7,2,6,5,7,3,6,6,7,3,6,6,7,3,6,6,7,3,6,6,7,3,6,6,7,3,6,6,7 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,11,15,17,11,17,18,19,11,16,18,20,17,19,19,20,12,18,18,20,16,19,19,20,16,20,19,21,19,21,20,21 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
01001 0,2,5,7,5,6,7,8,5,6,8,9,7,8,8,9,6,7,8,9,9,9,9,9,9,9,10,10,10,10,10,10 0,6,3,7,6,7,7,8,6,7,7,8,7,8,8,9,3,7,4,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,2,4,4,3,5,6,6,3,5,5,5,4,6,6,6,3,4,5,5,4,5,6,6,4,5,5,5,5,6,6,6 0,28,46,47,37,47,47,48,37,47,47,48,38,48,48,49,46,47,47,48,47,48,48,49,47,48,48,49,48,49,49,50
00000 0,14,18,23,15,22,24,27,16,22,24,26,24,26,27,28,11,21,22,25,19,25,26,28,22,26,27,27,26,27,28,28 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,5,1,5,5,5,5,5,3,5,4,5,5,5,5,5,2,5,3,5,5,5,5,5,4,5,5,5,5,5,5,5 0,12,10,13,12,13,13,14,11,13,13,14,13,14,14,15,11,13,13,14,13,14,14,15,12,14,14,15,14,15,15,16
00000 0,4,4,4,3,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5,4,5,5,5 0,12,12,13,12,13,13,14,12,13,13,14,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
11111 0,20,20,31,23,35,34,38,19,30,29,35,33,40,38,41,25,32,34,37,36,39,41,41,31,35,37,38,39,41,42,42 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,11,12,20,14,18,21,24,12,18,18,23,19,22,24,26,11,15,19,22,18,19,23,24,20,21,24,25,23,23,26,26 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
11101 0,13,12,17,13,18,19,20,8,19,20,23,16,21,22,23,11,19,18,21,18,21,21,22,14,21,21,23,19,22,22,23 0,9,9,10,9,10,10,11,10,11,11,12,11,12,12,13,9,10,10,11,10,11,11,12,11,12,12,13,12,13,13,14
00000 0,20,19,29,18,28,25,31,19,28,29,33,29,33,33,35,18,29,27,33,26,32,30,34,30,34,35,36,35,36,37,37 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00000 0,15,13,21,10,17,17,21,9,19,17,22,16,21,19,22,13,21,22,25,17,22,23,25,18,24,23,25,21,25,23,25 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
00000 0,12,16,24,14,21,21,27,21,25,25,28,25,27,27,29,17,24,22,27,25,29,26,29,27,29,27,29,29,30,29,30 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,13,16,23,12,20,20,25,10,17,21,25,20,23,25,27,17,24,24,27,22,26,26,28,21,25,26,28,25,27,28,29 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,15,28,32,22,30,35,39,24,29,35,37,33,36,39,41,26,33,37,39,32,38,41,43,35,38,40,41,39,41,43,44 0,48,48,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
00000 0,10,6,14,7,10,12,14,7,11,11,14,10,11,13,14,11,13,12,14,12,13,13,14,13,14,13,14,13,14,13,14 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
11110 0,10,12,16,11,14,17,18,12,15,18,18,16,17,19,19,8,16,17,20,15,17,20,20,16,18,20,20,17,18,20,20 0,9,9,10,9,10,10,11,9,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,4,4,6,6,6,7,7,5,7,7,8,7,7,8,8,6,7,8,8,8,8,9,9,7,8,9,9,8,8,9,9 0,28,28,29,28,29,29,30,28,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
00000 0,8,8,13,8,11,12,14,8,12,13,16,14,14,16,16,10,16,15,18,15,17,17,18,13,16,16,18,17,17,18,18 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,4,5,6,3,5,5,6,3,7,6,7,5,7,6,7,5,7,7,7,6,7,7,7,5,7,7,7,6,7,7,7 0,5,6,7,6,7,7,8,5,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,1,3,3,4,4,4,4,2,3,4,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5 0,4,6,7,6,7,7,8,5,7,7,8,7,8,8,9,5,7,7,8,7,8,8,9,6,8,8,9,8,9,9,10
00000 0,14,16,21,15,18,23,24,14,20,22,25,21,22,25,26,14,21,22,24,24,25,27,27,23,25,26,27,27,27,28,28 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,11,8,12,9,14,11,14,5,13,10,13,11,14,12,14,7,12,10,13,11,14,12,14,11,14,11,14,12,14,12,14 0,16,16,17,16,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
11111 0,20,21,30,19,28,28,33,18,29,31,36,27,34,34,38,18,29,30,36,27,33,34,37,27,34,35,38,30,36,36,39 0,12,12,13,12,13,13,14,12,13,13,14,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
00000 0,12,7,17,12,16,14,18,8,16,12,19,16,19,17,20,14,18,17,20,17,19,19,21,17,20,19,21,20,21,21,22 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
11111 0,13,15,18,15,20,21,23,17,24,24,26,23,27,26,28,16,23,23,25,21,24,25,26,24,28,27,28,27,29,28,29 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,15,12,19,13,19,18,21,19,22,23,23,21,23,23,23,13,18,16,20,19,21,20,22,22,23,23,23,23,23,23,23 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
11111 0,20,17,28,13,26,24,32,19,28,27,31,24,31,29,33,20,29,30,33,27,32,34,35,30,34,33,34,31,35,34,35 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
01011 0,7,8,12,5,10,10,13,8,11,10,13,11,13,12,14,8,12,14,15,10,13,14,15,13,14,15,16,14,15,15,16 0,8,6,9,8,9,9,10,6,9,7,10,9,10,10,11,6,9,7,10,9,10,10,11,7,10,8,11,10,11,11,12
00000 0,13,9,17,10,18,14,20,13,19,19,22,17,22,20,23,11,17,15,19,16,21,17,21,17,20,20,22,20,23,21,23 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
11001 0,23,24,34,23,35,34,40,16,31,30,38,29,38,35,40,25,33,35,38,36,41,41,43,32,38,39,42,38,42,41,43 0,16,16,17,26,27,27,28,26,27,27,28,27,28,28,29,16,17,17,18,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,2,3,4,2,3,4,5,2,3,3,4,3,4,4,5,7,8,7,8,7,8,7,8,7,8,7,8,7,8,7,8 0,46,46,47,46,47,47,48,46,47,47,48,47,48,48,49,46,47,47,48,47,48,48,49,47,48,48,49,48,49,49,50
00000 0,14,20,23,18,22,24,26,13,20,22,25,22,24,24,26,11,20,23,25,23,26,27,28,19,24,25,27,26,27,27,28 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,6,8,8,7,8,9,9,4,7,8,8,8,8,9,9,5,7,8,8,9,9,9,9,6,8,8,8,9,9,9,9 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
11111 0,15,12,20,13,19,21,23,14,21,19,23,19,22,23,24,16,21,22,23,20,22,24,24,21,23,24,24,22,23,24,24 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
11111 0,15,22,30,22,29,32,36,20,25,32,33,31,32,36,36,19,29,26,32,31,35,34,37,29,32,34,35,35,35,37,37 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,12,10,18,9,19,12,19,7,14,14,19,13,19,15,19,7,15,14,19,12,19,14,19,12,16,16,19,15,19,16,19 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,4,6,7,3,6,6,7,2,6,6,7,3,6,6,7,6,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7 0,11,12,13,12,13,13,14,11,13,13,14,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
01010 0,15,17,24,11,22,24,28,16,21,24,25,23,26,29,29,15,25,25,30,17,25,26,30,25,27,30,30,26,27,30,30 0,16,13,17,16,17,17,18,13,17,14,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
00000 0,6,8,9,7,11,12,13,9,11,12,12,11,13,14,14,9,11,12,13,12,14,14,15,12,13,14,14,13,14,15,15 0,56,56,57,56,57,57,58,56,57,57,58,57,58,58,59,56,57,57,58,57,58,58,59,57,58,58,59,58,59,59,60
00010 0,23,25,33,24,36,35,40,28,37,37,40,39,43,42,43,24,32,32,36,34,39,38,41,37,41,40,42,43,44,43,44 0,26,26,27,26,27,27,28,6,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,23,18,30,25,34,34,37,18,31,27,33,32,38,37,39,22,30,31,36,33,36,37,39,30,36,34,38,38,40,40,41 0,32,32,33,32,33,33,34,32,33,33,34,33,34,34,35,32,33,33,34,33,34,34,35,33,34,34,35,34,35,35,36
11111 0,16,19,25,16,21,24,26,18,22,27,27,23,25,28,28,17,25,24,28,24,28,28,29,25,27,28,28,27,29,29,29 0,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
11110 0,14,15,25,19,27,24,30,14,22,23,28,24,29,28,31,12,21,20,26,24,30,26,30,22,27,26,29,27,31,29,31 0,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
00000 0,11,11,15,13,19,18,21,11,16,16,19,17,20,20,22,13,16,18,18,19,20,21,21,17,18,20,20,20,21,22,22 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
10101 0,13,13,22,16,22,22,27,10,16,19,23,21,24,25,27,15,20,23,27,20,23,25,28,21,22,26,27,24,25,27,28 0,12,14,15,12,13,15,16,14,15,15,16,15,16,16,17,12,13,15,16,13,14,16,17,15,16,16,17,16,17,17,18
11010 0,15,16,23,9,19,22,26,14,22,24,28,18,24,26,29,10,22,21,27,16,23,24,27,20,26,26,29,23,27,27,29 0,10,10,11,12,13,13,14,10,11,11,12,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
11111 0,23,27,34,20,33,38,40,20,33,32,36,30,38,39,40,21,34,35,39,31,38,41,41,32,40,38,41,36,40,41,41 0,6,6,7,6,7,7,8,6,7,7,8,7,8,8,9,6,7,7,8,7,8,8,9,7,8,8,9,8,9,9,10
00000 0,2,7,7,3,4,8,8,6,6,9,9,7,7,9,9,5,6,9,9,7,7,9,9,6,6,9,9,7,7,9,9 0,26,26,27,26,27,27,28,26,27,27,28,27,28,28,29,26,27,27,28,27,28,28,29,27,28,28,29,28,29,29,30
00000 0,25,18,32,28,35,31,37,25,37,30,40,36,41,37,41,25,36,30,39,34,40,37,42,35,43,36,43,38,43,39,43 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
11111 0,22,21,34,25,35,36,41,20,31,33,38,38,41,43,43,16,31,28,39,32,37,38,42,30,38,37,42,42,43,44,44 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,13,16,19,11,16,19,20,11,20,20,22,17,21,23,23,14,18,21,22,20,20,23,23,20,22,23,24,23,23,25,25 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00000 0,13,7,14,10,16,12,16,6,15,11,16,12,17,14,17,8,15,11,15,13,17,14,17,11,16,13,16,13,17,14,17 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,19,13,22,16,22,19,23,15,25,17,25,23,26,23,26,15,23,21,25,22,26,24,26,21,25,21,25,24,26,24,26 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
11111 0,14,15,21,17,22,23,25,16,22,23,25,23,25,26,26,16,19,21,22,22,23,24,25,23,24,26,26,25,25,26,26 0,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
00000 0,8,6,8,5,9,7,9,7,12,10,12,9,12,10,12,7,10,9,10,9,10,9,10,10,13,12,13,12,13,12,13 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00000 0,16,12,22,11,20,15,22,18,23,22,25,22,24,24,25,16,22,18,24,19,23,20,24,22,24,24,26,24,25,25,26 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,11,16,20,19,23,23,24,12,19,21,23,23,25,26,26,13,18,20,23,25,26,26,27,21,24,24,26,28,28,29,29 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00000 0,20,19,27,14,27,23,29,23,31,31,34,29,34,33,34,20,29,27,31,26,32,29,32,29,33,33,34,32,34,34,34 0,54,54,55,54,55,55,56,54,55,55,56,55,56,56,57,54,55,55,56,55,56,56,57,55,56,56,57,56,57,57,58
00000 0,2,3,5,5,5,6,6,4,5,4,5,6,6,6,6,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7 0,39,39,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
11111 0,24,24,35,23,35,37,41,21,32,33,39,32,38,41,43,26,35,35,41,37,40,43,44,34,38,40,43,38,40,43,44 0,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
10000 0,12,10,15,10,16,14,17,9,15,12,16,15,17,15,17,9,15,13,16,15,18,16,18,15,17,15,17,17,18,17,18 0,8,12,13,12,13,13,14,12,13,13,14,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
00000 0,10,7,16,7,13,11,16,11,16,14,18,16,18,17,18,8,15,12,18,12,16,15,18,15,18,17,19,18,19,19,19 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
11111 0,24,25,34,16,28,32,35,17,30,29,35,26,33,34,36,20,31,32,36,27,33,36,37,27,35,33,36,32,36,36,37 0,8,8,9,8,9,9,10,8,9,9,10,9,10,10,11,8,9,9,10,9,10,10,11,9,10,10,11,10,11,11,12
00000 0,15,14,19,11,18,18,20,12,19,17,20,18,21,19,21,8,19,16,20,14,20,19,21,15,20,17,20,18,21,19,21 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
00000 0,11,15,19,16,20,21,24,13,20,22,25,23,25,25,27,16,21,23,25,24,26,25,27,17,21,24,25,25,26,26,27 0,30,30,31,30,31,31,32,30,31,31,32,31,32,32,33,30,31,31,32,31,32,32,33,31,32,32,33,32,33,33,34
11011 0,13,15,19,11,18,21,22,13,15,21,21,18,20,24,24,12,17,23,23,17,21,25,25,16,18,24,24,20,22,26,26 0,11,11,12,12,13,13,14,11,12,12,13,13,14,14,15,11,12,12,13,13,14,14,15,12,13,13,14,14,15,15,16
00000 0,20,13,25,20,30,27,34,23,30,28,32,32,36,34,37,16,28,23,31,27,34,31,36,31,35,35,37,35,38,37,39 0,34,34,35,34,35,35,36,34,35,35,36,35,36,36,37,34,35,35,36,35,36,36,37,35,36,36,37,36,37,37,38
00000 0,16,11,20,15,23,21,26,13,22,19,25,19,24,23,26,10,25,17,26,17,25,21,26,16,25,20,26,20,25,23,26 0,46,46,47,46,47,47,48,46,47,47,48,47,48,48,49,46,47,47,48,47,48,48,49,47,48,48,49,48,49,49,50
00000 0,13,12,18,7,16,16,19,8,14,15,18,13,17,17,19,8,15,16,19,12,17,18,19,14,16,18,19,17,18,19,19 0,48,48,49,48,49,49,50,48,49,49,50,49,50,50,51,48,49,49,50,49,50,50,51,49,50,50,51,50,51,51,52
00000 0,15,14,21,14,21,23,26,21,26,23,27,26,28,27,29,15,22,24,27,22,25,28,29,26,29,28,30,28,29,29,30 0,52,52,53,52,53,53,54,52,53,53,54,53,54,54,55,52,53,53,54,53,54,54,55,53,54,54,55,54,55,55,56
00000 0,20,13,23,14,25,20,27,13,24,19,26,20,26,23,28,17,25,23,27,22,26,25,28,19,26,24,28,23,27,26,29 0,36,36,37,36,37,37,38,36,37,37,38,37,38,38,39,36,37,37,38,37,38,38,39,37,38,38,39,38,39,39,40
00100 0,9,10,16,21,23,22,24,15,18,20,22,25,25,26,26,11,18,16,21,25,27,25,27,19,22,22,24,28,28,28,28 0,16,16,17,12,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
11111 0,17,18,23,16,24,23,25,14,23,19,24,22,26,24,26,15,21,23,26,24,26,26,27,21,25,23,26,26,27,26,27 0,12,12,13,12,13,13,14,12,13,13,14,13,14,14,15,12,13,13,14,13,14,14,15,13,14,14,15,14,15,15,16
11111 0,19,19,25,18,25,28,31,24,31,32,33,31,33,35,35,21,27,29,30,29,31,33,34,29,32,34,34,32,33,35,35 0,14,14,15,14,15,15,16,14,15,15,16,15,16,16,17,14,15,15,16,15,16,16,17,15,16,16,17,16,17,17,18
11111 0,14,13,21,19,24,23,26,14,22,19,26,25,27,26,28,14,21,21,24,23,26,26,27,21,24,23,26,26,27,27,28 0,10,10,11,10,11,11,12,10,11,11,12,11,12,12,13,10,11,11,12,11,12,12,13,11,12,12,13,12,13,13,14
00000 0,7,4,9,9,12,9,12,8,12,10,13,13,14,13,14,7,10,9,11,10,12,10,12,13,14,14,14,14,14,14,14 0,28,28,29,28,29,29,30,28,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
00000 0,3,2,3,0,0,0,0,1,4,3,4,0,0,0,0,2,4,3,4,0,0,0,0,3,5,4,5,0,0,0,0 0,4,4,5,0,0,0,0,2,6,6,7,0,0,0,0,4,5,5,6,0,0,0,0,6,7,7,8,0,0,0,0
00000 0,10,11,15,12,18,17,20,13,18,15,19,19,23,20,23,11,14,17,18,17,19,20,21,18,20,19,20,21,23,22,23 0,50,50,51,50,51,51,52,50,51,51,52,51,52,52,53,50,51,51,52,51,52,52,53,51,52,52,53,52,53,53,54
00000 0,4,9,11,9,10,13,13,9,10,12,13,11,11,13,13,8,10,11,12,11,11,13,13,11,12,12,13,12,12,13,13 0,16,16,17,16,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
00000 0,10,10,18,14,18,17,20,12,16,16,19,19,21,20,21,10,13,19,20,18,19,20,20,17,18,21,21,20,21,21,21 0,16,16,17,16,17,17,18,16,17,17,18,17,18,18,19,16,17,17,18,17,18,18,19,17,18,18,19,18,19,19,20
00000 0,3,3,6,3,5,5,7,6,6,8,8,8,8,9,9,5,6,7,8,7,7,9,9,7,7,8,8,8,8,9,9 0,23,23,29,28,29,29,30,28,29,29,30,29,30,30,31,28,29,29,30,29,30,30,31,29,30,30,31,30,31,31,32
