case	21	mode=1	nEV=1	nEI=1	nA=2	hpv=0	enemies=1	cfef=0	pred=false	actual=false	MATCH
case	22	mode=1	nEV=2	nEI=1	nA=2	hpv=0	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	23	mode=1	nEV=3	nEI=1	nA=2	hpv=0	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	24	mode=1	nEV=0	nEI=0	nA=3	hpv=0	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	25	mode=1	nEV=1	nEI=0	nA=3	hpv=0	enemies=1	cfef=0	pred=false	actual=false	MATCH
case	26	mode=1	nEV=2	nEI=0	nA=3	hpv=0	enemies=2	cfef=0	pred=false	actual=false	MATCH
case	27	mode=1	nEV=3	nEI=0	nA=3	hpv=0	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	28	mode=1	nEV=0	nEI=1	nA=3	hpv=0	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	29	mode=1	nEV=1	nEI=1	nA=3	hpv=0	enemies=1	cfef=0	pred=false	actual=false	MATCH
case	30	mode=1	nEV=2	nEI=1	nA=3	hpv=0	enemies=2	cfef=0	pred=false	actual=false	MATCH
case	31	mode=1	nEV=3	nEI=1	nA=3	hpv=0	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	32	mode=1	nEV=0	nEI=0	nA=0	hpv=1	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	33	mode=1	nEV=1	nEI=0	nA=0	hpv=1	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	34	mode=1	nEV=2	nEI=0	nA=0	hpv=1	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	35	mode=1	nEV=3	nEI=0	nA=0	hpv=1	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	36	mode=1	nEV=0	nEI=1	nA=0	hpv=1	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	37	mode=1	nEV=1	nEI=1	nA=0	hpv=1	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	38	mode=1	nEV=2	nEI=1	nA=0	hpv=1	enemies=2	cfef=0	pred=true	actual=true	MATCH
case	39	mode=1	nEV=3	nEI=1	nA=0	hpv=1	enemies=3	cfef=0	pred=true	actual=true	MATCH
case	40	mode=1	nEV=0	nEI=0	nA=1	hpv=1	enemies=0	cfef=-1	pred=false	actual=false	MATCH
case	41	mode=1	nEV=1	nEI=0	nA=1	hpv=1	enemies=1	cfef=0	pred=true	actual=true	MATCH
case	42	mode=1	nEV=2	nEI=0	nA=1	hpv=1	enemies=2	cfef=0	pred=true	actual=true	MATCH
